date,hospital,admissions_total,admissions_emergency,admissions_scheduled,temperature,precipitation,is_weekend,is_holiday,day_of_week,month,year,special_event
2020-03-06,CHU_Treichville,97,67,30,25.5,7.0,0,0,4,3,2020,
2020-03-06,CHU_Angre,68,47,21,28.3,1.9,0,0,4,3,2020,
2020-03-06,Hôpital_Military,49,34,15,24.1,1.9,0,0,4,3,2020,
2020-03-07,CHU_Cocody,150,119,31,26.4,0.5,1,0,5,3,2020,
2020-03-07,CHU_Yopougon,170,136,34,27.6,0.8,1,0,5,3,2020,
2020-03-07,CHU_Treichville,119,95,24,25.2,4.9,1,0,5,3,2020,
2020-03-07,CHU_Angre,84,67,17,23.0,1.7,1,0,5,3,2020,
2020-03-07,Hôpital_Military,85,68,17,25.0,2.8,1,0,5,3,2020,
2020-03-08,CHU_Cocody,141,112,29,28.8,3.6,1,0,6,3,2020,
2020-03-08,CHU_Yopougon,180,144,36,28.9,0.1,1,0,6,3,2020,
2020-03-08,CHU_Treichville,112,89,23,26.3,0.3,1,0,6,3,2020,
2020-03-08,CHU_Angre,88,70,18,25.3,0.2,1,0,6,3,2020,
2020-03-08,Hôpital_Military,69,55,14,28.9,6.7,1,0,6,3,2020,
2020-03-09,CHU_Cocody,126,88,38,25.4,0.2,0,0,0,3,2020,
2020-03-09,CHU_Yopougon,160,112,48,24.7,2.8,0,0,0,3,2020,
2020-03-09,CHU_Treichville,99,69,30,28.5,2.8,0,0,0,3,2020,
2020-03-09,CHU_Angre,71,49,22,24.2,3.5,0,0,0,3,2020,
2020-03-09,Hôpital_Military,49,34,15,28.4,5.1,0,0,0,3,2020,
2020-03-10,CHU_Cocody,129,90,39,26.8,3.7,0,0,1,3,2020,
2020-03-10,CHU_Yopougon,165,115,50,27.8,0.6,0,0,1,3,2020,
2020-03-10,CHU_Treichville,99,69,30,29.5,1.2,0,0,1,3,2020,
2020-03-10,CHU_Angre,70,49,21,26.5,3.9,0,0,1,3,2020,
2020-03-10,Hôpital_Military,47,32,15,25.3,2.8,0,0,1,3,2020,
2020-03-11,CHU_Cocody,128,89,39,27.3,6.4,0,0,2,3,2020,
2020-03-11,CHU_Yopougon,156,109,47,29.9,1.2,0,0,2,3,2020,
2020-03-11,CHU_Treichville,95,66,29,27.8,2.2,0,0,2,3,2020,
2020-03-11,CHU_Angre,67,46,21,28.4,2.0,0,0,2,3,2020,
2020-03-11,Hôpital_Military,48,33,15,28.0,2.7,0,0,2,3,2020,
2020-03-12,CHU_Cocody,128,89,39,25.4,1.0,0,0,3,3,2020,
2020-03-12,CHU_Yopougon,155,108,47,30.5,5.2,0,0,3,3,2020,
2020-03-12,CHU_Treichville,98,68,30,27.8,2.1,0,0,3,3,2020,
2020-03-12,CHU_Angre,68,47,21,26.3,2.1,0,0,3,3,2020,
2020-03-12,Hôpital_Military,49,34,15,28.6,11.4,0,0,3,3,2020,
2020-03-13,CHU_Cocody,128,89,39,27.8,13.2,0,0,4,3,2020,
2020-03-13,CHU_Yopougon,158,110,48,28.5,7.5,0,0,4,3,2020,
2020-03-13,CHU_Treichville,95,66,29,27.6,3.4,0,0,4,3,2020,
2020-03-13,CHU_Angre,64,44,20,26.0,0.7,0,0,4,3,2020,
2020-03-13,Hôpital_Military,47,32,15,26.3,3.7,0,0,4,3,2020,
2020-03-14,CHU_Cocody,145,115,30,24.1,0.0,1,0,5,3,2020,
2020-03-14,CHU_Yopougon,186,148,38,26.7,9.9,1,0,5,3,2020,
2020-03-14,CHU_Treichville,123,98,25,28.0,1.3,1,0,5,3,2020,
2020-03-14,CHU_Angre,79,63,16,28.3,4.7,1,0,5,3,2020,
2020-03-14,Hôpital_Military,70,55,15,26.8,0.4,1,0,5,3,2020,
2020-03-15,CHU_Cocody,154,123,31,26.3,0.4,1,0,6,3,2020,
2020-03-15,CHU_Yopougon,175,140,35,28.8,2.4,1,0,6,3,2020,
2020-03-15,CHU_Treichville,122,97,25,28.5,6.8,1,0,6,3,2020,
2020-03-15,CHU_Angre,86,68,18,25.5,5.4,1,0,6,3,2020,
2020-03-15,Hôpital_Military,68,54,14,27.8,0.4,1,0,6,3,2020,
2020-03-16,CHU_Cocody,133,93,40,28.6,2.7,0,0,0,3,2020,
2020-03-16,CHU_Yopougon,164,114,50,27.3,7.1,0,0,0,3,2020,
2020-03-16,CHU_Treichville,96,67,29,27.9,23.6,0,0,0,3,2020,
2020-03-16,CHU_Angre,71,49,22,24.3,3.7,0,0,0,3,2020,
2020-03-16,Hôpital_Military,51,35,16,28.1,3.0,0,0,0,3,2020,
2020-03-17,CHU_Cocody,130,91,39,29.8,0.1,0,0,1,3,2020,
2020-03-17,CHU_Yopougon,159,111,48,29.9,3.4,0,0,1,3,2020,
2020-03-17,CHU_Treichville,100,70,30,27.3,0.4,0,0,1,3,2020,
2020-03-17,CHU_Angre,71,49,22,25.4,12.6,0,0,1,3,2020,
2020-03-17,Hôpital_Military,44,30,14,28.9,1.6,0,0,1,3,2020,
2020-03-18,CHU_Cocody,128,89,39,25.9,0.2,0,0,2,3,2020,
2020-03-18,CHU_Yopougon,160,112,48,25.9,6.2,0,0,2,3,2020,
2020-03-18,CHU_Treichville,99,69,30,26.4,6.2,0,0,2,3,2020,
2020-03-18,CHU_Angre,68,47,21,31.4,0.6,0,0,2,3,2020,
2020-03-18,Hôpital_Military,46,32,14,27.3,8.3,0,0,2,3,2020,
2020-03-19,CHU_Cocody,132,92,40,26.8,1.2,0,0,3,3,2020,
2020-03-19,CHU_Yopougon,153,107,46,24.4,0.1,0,0,3,3,2020,
2020-03-19,CHU_Treichville,102,71,31,27.4,2.0,0,0,3,3,2020,
2020-03-19,CHU_Angre,66,46,20,25.4,1.8,0,0,3,3,2020,
2020-03-19,Hôpital_Military,70,32,15,27.8,2.8,0,0,3,3,2020,Accident_routier_majeur
2020-03-20,CHU_Cocody,127,88,39,25.2,0.2,0,0,4,3,2020,
2020-03-20,CHU_Yopougon,159,111,48,27.0,3.2,0,0,4,3,2020,
2020-03-20,CHU_Treichville,101,70,31,26.3,7.5,0,0,4,3,2020,
2020-03-20,CHU_Angre,67,46,21,29.0,4.7,0,0,4,3,2020,
2020-03-20,Hôpital_Military,45,31,14,27.1,0.6,0,0,4,3,2020,
2020-03-21,CHU_Cocody,151,120,31,27.7,7.1,1,0,5,3,2020,
2020-03-21,CHU_Yopougon,183,146,37,26.5,8.1,1,0,5,3,2020,
2020-03-21,CHU_Treichville,115,91,24,28.6,0.9,1,0,5,3,2020,
2020-03-21,CHU_Angre,92,73,19,29.0,8.3,1,0,5,3,2020,
2020-03-21,Hôpital_Military,71,56,15,28.9,0.5,1,0,5,3,2020,
2020-03-22,CHU_Cocody,140,111,29,27.1,10.8,1,0,6,3,2020,
2020-03-22,CHU_Yopougon,180,144,36,27.9,1.6,1,0,6,3,2020,
2020-03-22,CHU_Treichville,116,92,24,25.7,4.8,1,0,6,3,2020,
2020-03-22,CHU_Angre,93,74,19,25.1,3.3,1,0,6,3,2020,
2020-03-22,Hôpital_Military,65,51,14,31.7,0.5,1,0,6,3,2020,
2020-03-23,CHU_Cocody,127,88,39,28.5,1.9,0,0,0,3,2020,
2020-03-23,CHU_Yopougon,160,112,48,27.4,3.7,0,0,0,3,2020,
2020-03-23,CHU_Treichville,97,67,30,29.8,5.9,0,0,0,3,2020,
2020-03-23,CHU_Angre,68,47,21,30.3,1.3,0,0,0,3,2020,
2020-03-23,Hôpital_Military,47,32,15,27.9,4.6,0,0,0,3,2020,
2020-03-24,CHU_Cocody,129,90,39,28.6,0.8,0,0,1,3,2020,
2020-03-24,CHU_Yopougon,157,109,48,27.3,2.4,0,0,1,3,2020,
2020-03-24,CHU_Treichville,102,71,31,28.8,3.1,0,0,1,3,2020,
2020-03-24,CHU_Angre,66,46,20,29.9,3.0,0,0,1,3,2020,
2020-03-24,Hôpital_Military,46,32,14,28.7,3.6,0,0,1,3,2020,
2020-03-25,CHU_Cocody,124,86,38,30.3,13.7,0,0,2,3,2020,
2020-03-25,CHU_Yopougon,156,109,47,27.1,1.7,0,0,2,3,2020,
2020-03-25,CHU_Treichville,100,70,30,28.1,1.1,0,0,2,3,2020,
2020-03-25,CHU_Angre,71,49,22,27.6,0.6,0,0,2,3,2020,
2020-03-25,Hôpital_Military,47,32,15,27.6,5.5,0,0,2,3,2020,
2020-03-26,CHU_Cocody,126,88,38,26.2,1.3,0,0,3,3,2020,
2020-03-26,CHU_Yopougon,158,110,48,31.5,3.7,0,0,3,3,2020,
2020-03-26,CHU_Treichville,101,70,31,25.4,0.3,0,0,3,3,2020,
2020-03-26,CHU_Angre,66,46,20,28.1,1.0,0,0,3,3,2020,
2020-03-26,Hôpital_Military,53,37,16,27.8,4.5,0,0,3,3,2020,
2020-03-27,CHU_Cocody,126,88,38,30.8,10.3,0,0,4,3,2020,
2020-03-27,CHU_Yopougon,155,108,47,28.8,3.2,0,0,4,3,2020,
2020-03-27,CHU_Treichville,98,68,30,26.0,0.4,0,0,4,3,2020,
2020-03-27,CHU_Angre,72,50,22,30.3,1.0,0,0,4,3,2020,
2020-03-27,Hôpital_Military,53,37,16,31.1,10.8,0,0,4,3,2020,
2020-03-28,CHU_Cocody,145,115,30,26.7,4.7,1,0,5,3,2020,
2020-03-28,CHU_Yopougon,184,147,37,28.4,2.0,1,0,5,3,2020,
2020-03-28,CHU_Treichville,124,99,25,29.2,7.1,1,0,5,3,2020,
2020-03-28,CHU_Angre,85,68,17,27.6,3.1,1,0,5,3,2020,
2020-03-28,Hôpital_Military,63,50,13,29.7,8.7,1,0,5,3,2020,
2020-03-29,CHU_Cocody,147,117,30,29.2,3.2,1,0,6,3,2020,
2020-03-29,CHU_Yopougon,167,133,34,30.8,6.8,1,0,6,3,2020,
2020-03-29,CHU_Treichville,108,86,22,28.2,1.6,1,0,6,3,2020,
2020-03-29,CHU_Angre,95,76,19,26.8,4.5,1,0,6,3,2020,
2020-03-29,Hôpital_Military,62,49,13,27.7,0.1,1,0,6,3,2020,
2020-03-30,CHU_Cocody,129,90,39,30.0,2.1,0,0,0,3,2020,
2020-03-30,CHU_Yopougon,161,112,49,28.1,5.4,0,0,0,3,2020,
2020-03-30,CHU_Treichville,100,70,30,29.5,0.7,0,0,0,3,2020,
2020-03-30,CHU_Angre,70,49,21,30.5,0.3,0,0,0,3,2020,
2020-03-30,Hôpital_Military,52,36,16,26.0,0.2,0,0,0,3,2020,
2020-03-31,CHU_Cocody,126,88,38,29.5,0.2,0,0,1,3,2020,
2020-03-31,CHU_Yopougon,155,108,47,27.8,8.4,0,0,1,3,2020,
2020-03-31,CHU_Treichville,97,67,30,28.7,1.6,0,0,1,3,2020,
2020-03-31,CHU_Angre,70,49,21,30.0,3.7,0,0,1,3,2020,
2020-03-31,Hôpital_Military,51,35,16,29.4,11.5,0,0,1,3,2020,
2020-04-01,CHU_Cocody,129,90,39,27.2,10.7,0,0,2,4,2020,
2020-04-01,CHU_Yopougon,158,110,48,31.4,0.2,0,0,2,4,2020,
2020-04-01,CHU_Treichville,99,69,30,28.7,5.1,0,0,2,4,2020,
2020-04-01,CHU_Angre,72,50,22,30.4,2.7,0,0,2,4,2020,
2020-04-01,Hôpital_Military,79,37,16,29.4,1.2,0,0,2,4,2020,Epidémie_paludisme
2020-04-02,CHU_Cocody,130,91,39,29.5,12.1,0,0,3,4,2020,
2020-04-02,CHU_Yopougon,159,111,48,27.6,1.9,0,0,3,4,2020,
2020-04-02,CHU_Treichville,100,70,30,26.0,1.2,0,0,3,4,2020,
2020-04-02,CHU_Angre,66,46,20,29.0,8.6,0,0,3,4,2020,
2020-04-02,Hôpital_Military,47,32,15,33.6,5.6,0,0,3,4,2020,
2020-04-03,CHU_Cocody,127,88,39,28.0,10.6,0,0,4,4,2020,
2020-04-03,CHU_Yopougon,152,106,46,32.3,1.3,0,0,4,4,2020,
2020-04-03,CHU_Treichville,100,70,30,29.3,4.8,0,0,4,4,2020,
2020-04-03,CHU_Angre,63,44,19,30.3,0.6,0,0,4,4,2020,
2020-04-03,Hôpital_Military,48,33,15,29.0,3.7,0,0,4,4,2020,
2020-04-04,CHU_Cocody,146,116,30,27.4,6.7,1,0,5,4,2020,
2020-04-04,CHU_Yopougon,189,151,38,28.3,3.5,1,0,5,4,2020,
2020-04-04,CHU_Treichville,112,89,23,25.7,1.8,1,0,5,4,2020,
2020-04-04,CHU_Angre,86,68,18,28.6,1.0,1,0,5,4,2020,
2020-04-04,Hôpital_Military,78,62,16,29.7,0.9,1,0,5,4,2020,
2020-04-05,CHU_Cocody,146,116,30,31.3,1.5,1,0,6,4,2020,
2020-04-05,CHU_Yopougon,179,143,36,28.6,0.7,1,0,6,4,2020,
2020-04-05,CHU_Treichville,175,93,24,30.1,1.6,1,0,6,4,2020,Epidémie_paludisme
2020-04-05,CHU_Angre,87,69,18,30.8,3.9,1,0,6,4,2020,
2020-04-05,Hôpital_Military,67,53,14,28.3,4.0,1,0,6,4,2020,
2020-04-06,CHU_Cocody,126,88,38,28.8,4.0,0,0,0,4,2020,
2020-04-06,CHU_Yopougon,155,108,47,25.9,1.3,0,0,0,4,2020,
2020-04-06,CHU_Treichville,99,69,30,29.2,7.8,0,0,0,4,2020,
2020-04-06,CHU_Angre,68,47,21,30.5,5.2,0,0,0,4,2020,
2020-04-06,Hôpital_Military,44,30,14,27.3,10.2,0,0,0,4,2020,
2020-04-07,CHU_Cocody,127,88,39,30.3,0.1,0,0,1,4,2020,
2020-04-07,CHU_Yopougon,154,107,47,31.9,0.1,0,0,1,4,2020,
2020-04-07,CHU_Treichville,105,73,32,28.9,8.8,0,0,1,4,2020,
2020-04-07,CHU_Angre,71,49,22,30.4,9.2,0,0,1,4,2020,
2020-04-07,Hôpital_Military,42,29,13,29.8,7.7,0,0,1,4,2020,
2020-04-08,CHU_Cocody,132,92,40,28.0,5.8,0,0,2,4,2020,
2020-04-08,CHU_Yopougon,159,111,48,30.3,1.1,0,0,2,4,2020,
2020-04-08,CHU_Treichville,100,70,30,26.0,9.3,0,0,2,4,2020,
2020-04-08,CHU_Angre,70,49,21,28.3,2.4,0,0,2,4,2020,
2020-04-08,Hôpital_Military,48,33,15,31.8,0.4,0,0,2,4,2020,
2020-04-09,CHU_Cocody,131,91,40,25.0,6.6,0,0,3,4,2020,
2020-04-09,CHU_Yopougon,157,109,48,29.8,2.6,0,0,3,4,2020,
2020-04-09,CHU_Treichville,94,65,29,28.5,0.2,0,0,3,4,2020,
2020-04-09,CHU_Angre,67,46,21,30.6,4.0,0,0,3,4,2020,
2020-04-09,Hôpital_Military,53,37,16,32.6,0.2,0,0,3,4,2020,
2020-04-10,CHU_Cocody,129,90,39,30.4,0.4,0,0,4,4,2020,
2020-04-10,CHU_Yopougon,159,111,48,30.4,1.1,0,0,4,4,2020,
2020-04-10,CHU_Treichville,94,65,29,30.3,2.3,0,0,4,4,2020,
2020-04-10,CHU_Angre,66,46,20,32.0,8.7,0,0,4,4,2020,
2020-04-10,Hôpital_Military,43,30,13,30.9,6.0,0,0,4,4,2020,
2020-04-11,CHU_Cocody,146,116,30,29.7,3.7,1,0,5,4,2020,
2020-04-11,CHU_Yopougon,262,140,35,25.2,2.8,1,0,5,4,2020,Epidémie_paludisme
2020-04-11,CHU_Treichville,122,97,25,30.4,8.8,1,0,5,4,2020,
2020-04-11,CHU_Angre,87,69,18,27.8,2.0,1,0,5,4,2020,
2020-04-11,Hôpital_Military,73,58,15,31.1,5.7,1,0,5,4,2020,
2020-04-12,CHU_Cocody,149,119,30,30.1,3.9,1,0,6,4,2020,
2020-04-12,CHU_Yopougon,190,152,38,25.8,6.8,1,0,6,4,2020,
2020-04-12,CHU_Treichville,121,96,25,26.8,5.2,1,0,6,4,2020,
2020-04-12,CHU_Angre,82,65,17,33.0,11.3,1,0,6,4,2020,
2020-04-12,Hôpital_Military,65,51,14,34.1,1.8,1,0,6,4,2020,
2020-04-13,CHU_Cocody,129,90,39,27.9,6.9,0,0,0,4,2020,
2020-04-13,CHU_Yopougon,154,107,47,31.2,0.8,0,0,0,4,2020,
2020-04-13,CHU_Treichville,99,69,30,27.9,5.3,0,0,0,4,2020,
2020-04-13,CHU_Angre,73,51,22,31.0,0.9,0,0,0,4,2020,
2020-04-13,Hôpital_Military,49,34,15,27.9,0.3,0,0,0,4,2020,
2020-04-14,CHU_Cocody,124,86,38,25.9,3.6,0,0,1,4,2020,
2020-04-14,CHU_Yopougon,160,112,48,31.8,0.5,0,0,1,4,2020,
2020-04-14,CHU_Treichville,94,65,29,28.5,3.8,0,0,1,4,2020,
2020-04-14,CHU_Angre,68,47,21,26.3,2.8,0,0,1,4,2020,
2020-04-14,Hôpital_Military,47,32,15,27.5,3.4,0,0,1,4,2020,
2020-04-15,CHU_Cocody,127,88,39,32.5,1.1,0,0,2,4,2020,
2020-04-15,CHU_Yopougon,158,110,48,31.4,0.4,0,0,2,4,2020,
2020-04-15,CHU_Treichville,100,70,30,28.6,8.6,0,0,2,4,2020,
2020-04-15,CHU_Angre,74,51,23,31.2,3.1,0,0,2,4,2020,
2020-04-15,Hôpital_Military,48,33,15,30.7,1.9,0,0,2,4,2020,
2020-04-16,CHU_Cocody,132,92,40,30.0,1.0,0,0,3,4,2020,
2020-04-16,CHU_Yopougon,155,108,47,28.4,0.5,0,0,3,4,2020,
2020-04-16,CHU_Treichville,95,66,29,32.3,1.1,0,0,3,4,2020,
2020-04-16,CHU_Angre,71,49,22,32.0,0.1,0,0,3,4,2020,
2020-04-16,Hôpital_Military,44,30,14,29.7,1.4,0,0,3,4,2020,
2020-04-17,CHU_Cocody,128,89,39,30.8,5.6,0,0,4,4,2020,
2020-04-17,CHU_Yopougon,153,107,46,32.8,0.5,0,0,4,4,2020,
2020-04-17,CHU_Treichville,98,68,30,25.9,1.3,0,0,4,4,2020,
2020-04-17,CHU_Angre,67,46,21,27.9,0.7,0,0,4,4,2020,
2020-04-17,Hôpital_Military,48,33,15,30.9,1.6,0,0,4,4,2020,
2020-04-18,CHU_Cocody,136,108,28,30.5,2.5,1,0,5,4,2020,
2020-04-18,CHU_Yopougon,195,156,39,28.4,0.4,1,0,5,4,2020,
2020-04-18,CHU_Treichville,124,99,25,30.4,5.4,1,0,5,4,2020,
2020-04-18,CHU_Angre,76,60,16,24.9,1.9,1,0,5,4,2020,
2020-04-18,Hôpital_Military,77,61,16,28.7,0.5,1,0,5,4,2020,
2020-04-19,CHU_Cocody,147,117,30,30.1,1.9,1,0,6,4,2020,
2020-04-19,CHU_Yopougon,180,144,36,32.5,5.8,1,0,6,4,2020,
2020-04-19,CHU_Treichville,121,96,25,28.8,1.7,1,0,6,4,2020,
2020-04-19,CHU_Angre,87,69,18,28.0,5.5,1,0,6,4,2020,
2020-04-19,Hôpital_Military,67,53,14,32.6,2.1,1,0,6,4,2020,
2020-04-20,CHU_Cocody,129,90,39,29.3,3.4,0,0,0,4,2020,
2020-04-20,CHU_Yopougon,157,109,48,29.9,1.7,0,0,0,4,2020,
2020-04-20,CHU_Treichville,103,72,31,30.1,4.5,0,0,0,4,2020,
2020-04-20,CHU_Angre,70,49,21,32.6,2.2,0,0,0,4,2020,
2020-04-20,Hôpital_Military,52,36,16,31.5,3.6,0,0,0,4,2020,
2020-04-21,CHU_Cocody,130,91,39,29.9,6.8,0,0,1,4,2020,
2020-04-21,CHU_Yopougon,156,109,47,31.7,1.7,0,0,1,4,2020,
2020-04-21,CHU_Treichville,100,70,30,28.3,1.9,0,0,1,4,2020,
2020-04-21,CHU_Angre,65,45,20,30.5,0.6,0,0,1,4,2020,
2020-04-21,Hôpital_Military,47,32,15,33.8,7.1,0,0,1,4,2020,
2020-04-22,CHU_Cocody,126,88,38,29.5,6.8,0,0,2,4,2020,
2020-04-22,CHU_Yopougon,157,109,48,30.3,1.1,0,0,2,4,2020,
2020-04-22,CHU_Treichville,101,70,31,32.2,2.6,0,0,2,4,2020,
2020-04-22,CHU_Angre,66,46,20,25.7,5.0,0,0,2,4,2020,
2020-04-22,Hôpital_Military,51,35,16,32.2,17.7,0,0,2,4,2020,
2020-04-23,CHU_Cocody,123,86,37,30.8,13.0,0,0,3,4,2020,
2020-04-23,CHU_Yopougon,159,111,48,33.6,2.3,0,0,3,4,2020,
2020-04-23,CHU_Treichville,99,69,30,27.9,2.7,0,0,3,4,2020,
2020-04-23,CHU_Angre,67,46,21,29.6,8.6,0,0,3,4,2020,
2020-04-23,Hôpital_Military,44,30,14,27.7,3.3,0,0,3,4,2020,
2020-04-24,CHU_Cocody,129,90,39,30.5,3.5,0,0,4,4,2020,
2020-04-24,CHU_Yopougon,154,107,47,30.8,2.5,0,0,4,4,2020,
2020-04-24,CHU_Treichville,103,72,31,30.5,1.3,0,0,4,4,2020,
2020-04-24,CHU_Angre,65,45,20,32.3,0.8,0,0,4,4,2020,
2020-04-24,Hôpital_Military,47,32,15,26.9,5.1,0,0,4,4,2020,
2020-04-25,CHU_Cocody,155,123,32,32.9,4.3,1,0,5,4,2020,
2020-04-25,CHU_Yopougon,170,136,34,29.6,0.0,1,0,5,4,2020,
2020-04-25,CHU_Treichville,122,97,25,30.0,4.2,1,0,5,4,2020,
2020-04-25,CHU_Angre,83,66,17,26.4,2.0,1,0,5,4,2020,
2020-04-25,Hôpital_Military,68,54,14,32.0,1.0,1,0,5,4,2020,
2020-04-26,CHU_Cocody,141,112,29,33.4,2.1,1,0,6,4,2020,
2020-04-26,CHU_Yopougon,181,144,37,28.1,0.0,1,0,6,4,2020,
2020-04-26,CHU_Treichville,116,92,24,34.4,1.0,1,0,6,4,2020,
2020-04-26,CHU_Angre,91,72,19,28.7,1.2,1,0,6,4,2020,
2020-04-26,Hôpital_Military,71,56,15,33.3,1.5,1,0,6,4,2020,
2020-04-27,CHU_Cocody,130,91,39,33.2,7.4,0,0,0,4,2020,
2020-04-27,CHU_Yopougon,160,112,48,32.8,5.1,0,0,0,4,2020,
2020-04-27,CHU_Treichville,99,69,30,32.2,0.7,0,0,0,4,2020,
2020-04-27,CHU_Angre,69,48,21,34.0,7.5,0,0,0,4,2020,
2020-04-27,Hôpital_Military,48,33,15,28.9,0.4,0,0,0,4,2020,
2020-04-28,CHU_Cocody,187,87,38,32.1,6.8,0,0,1,4,2020,Accident_routier_majeur
2020-04-28,CHU_Yopougon,158,110,48,29.6,4.2,0,0,1,4,2020,
2020-04-28,CHU_Treichville,100,70,30,30.2,4.7,0,0,1,4,2020,
2020-04-28,CHU_Angre,68,47,21,30.9,5.0,0,0,1,4,2020,
2020-04-28,Hôpital_Military,53,37,16,34.5,4.4,0,0,1,4,2020,
2020-04-29,CHU_Cocody,131,91,40,33.2,4.8,0,0,2,4,2020,
2020-04-29,CHU_Yopougon,153,107,46,30.6,1.1,0,0,2,4,2020,
2020-04-29,CHU_Treichville,100,70,30,30.6,7.6,0,0,2,4,2020,
2020-04-29,CHU_Angre,68,47,21,35.5,0.2,0,0,2,4,2020,
2020-04-29,Hôpital_Military,47,32,15,26.8,4.4,0,0,2,4,2020,
2020-04-30,CHU_Cocody,125,87,38,32.1,5.4,0,0,3,4,2020,
2020-04-30,CHU_Yopougon,161,112,49,33.3,1.4,0,0,3,4,2020,
2020-04-30,CHU_Treichville,98,68,30,29.1,1.6,0,0,3,4,2020,
2020-04-30,CHU_Angre,68,47,21,32.9,11.7,0,0,3,4,2020,
2020-04-30,Hôpital_Military,49,34,15,29.5,0.2,0,0,3,4,2020,
2020-05-01,CHU_Cocody,171,119,52,31.9,5.2,0,1,4,5,2020,
2020-05-01,CHU_Yopougon,197,137,60,34.5,14.0,0,1,4,5,2020,
2020-05-01,CHU_Treichville,133,93,40,35.1,7.6,0,1,4,5,2020,
2020-05-01,CHU_Angre,109,76,33,29.2,17.9,0,1,4,5,2020,
2020-05-01,Hôpital_Military,84,58,26,33.6,3.7,0,1,4,5,2020,
2020-05-02,CHU_Cocody,167,133,34,30.9,6.2,1,0,5,5,2020,
2020-05-02,CHU_Yopougon,197,157,40,29.1,1.5,1,0,5,5,2020,
2020-05-02,CHU_Treichville,127,101,26,31.4,15.2,1,0,5,5,2020,
2020-05-02,CHU_Angre,103,82,21,30.3,20.5,1,0,5,5,2020,
2020-05-02,Hôpital_Military,74,59,15,28.2,9.7,1,0,5,5,2020,
2020-05-03,CHU_Cocody,163,130,33,32.3,20.8,1,0,6,5,2020,
2020-05-03,CHU_Yopougon,196,156,40,31.1,8.7,1,0,6,5,2020,
2020-05-03,CHU_Treichville,125,99,26,32.9,8.8,1,0,6,5,2020,
2020-05-03,CHU_Angre,99,79,20,32.4,13.4,1,0,6,5,2020,
2020-05-03,Hôpital_Military,82,65,17,30.8,1.6,1,0,6,5,2020,
2020-05-04,CHU_Cocody,140,98,42,32.8,6.2,0,0,0,5,2020,
2020-05-04,CHU_Yopougon,170,118,52,32.2,3.1,0,0,0,5,2020,
2020-05-04,CHU_Treichville,112,78,34,27.9,8.7,0,0,0,5,2020,
2020-05-04,CHU_Angre,83,58,25,29.5,3.3,0,0,0,5,2020,
2020-05-04,Hôpital_Military,57,39,18,31.1,21.7,0,0,0,5,2020,
2020-05-05,CHU_Cocody,139,97,42,31.3,0.7,0,0,1,5,2020,
2020-05-05,CHU_Yopougon,174,121,53,30.1,22.0,0,0,1,5,2020,
2020-05-05,CHU_Treichville,121,84,37,31.4,5.5,0,0,1,5,2020,
2020-05-05,CHU_Angre,90,62,28,34.8,7.1,0,0,1,5,2020,
2020-05-05,Hôpital_Military,69,48,21,29.6,3.9,0,0,1,5,2020,
2020-05-06,CHU_Cocody,138,96,42,28.4,39.2,0,0,2,5,2020,
2020-05-06,CHU_Yopougon,170,118,52,30.1,10.3,0,0,2,5,2020,
2020-05-06,CHU_Treichville,115,80,35,31.3,11.9,0,0,2,5,2020,
2020-05-06,CHU_Angre,91,63,28,30.2,5.5,0,0,2,5,2020,
2020-05-06,Hôpital_Military,69,48,21,33.6,1.1,0,0,2,5,2020,
2020-05-07,CHU_Cocody,142,99,43,29.0,1.5,0,0,3,5,2020,
2020-05-07,CHU_Yopougon,167,116,51,26.6,7.4,0,0,3,5,2020,
2020-05-07,CHU_Treichville,117,81,36,30.8,2.1,0,0,3,5,2020,
2020-05-07,CHU_Angre,87,60,27,31.2,1.2,0,0,3,5,2020,
2020-05-07,Hôpital_Military,74,51,23,28.5,10.2,0,0,3,5,2020,
2020-05-08,CHU_Cocody,142,99,43,34.1,3.4,0,0,4,5,2020,
2020-05-08,CHU_Yopougon,169,118,51,31.5,5.7,0,0,4,5,2020,
2020-05-08,CHU_Treichville,117,81,36,27.7,38.4,0,0,4,5,2020,
2020-05-08,CHU_Angre,88,61,27,33.3,2.6,0,0,4,5,2020,
2020-05-08,Hôpital_Military,59,41,18,32.9,1.9,0,0,4,5,2020,
2020-05-09,CHU_Cocody,156,124,32,30.0,0.0,1,0,5,5,2020,
2020-05-09,CHU_Yopougon,186,148,38,31.9,7.5,1,0,5,5,2020,
2020-05-09,CHU_Treichville,128,102,26,33.2,2.2,1,0,5,5,2020,
2020-05-09,CHU_Angre,100,80,20,30.5,0.1,1,0,5,5,2020,
2020-05-09,Hôpital_Military,83,66,17,28.2,26.9,1,0,5,5,2020,
2020-05-10,CHU_Cocody,144,115,29,32.0,0.8,1,0,6,5,2020,
2020-05-10,CHU_Yopougon,188,150,38,32.4,1.9,1,0,6,5,2020,
2020-05-10,CHU_Treichville,143,114,29,29.3,11.0,1,0,6,5,2020,
2020-05-10,CHU_Angre,114,91,23,29.7,16.6,1,0,6,5,2020,
2020-05-10,Hôpital_Military,85,68,17,30.3,1.2,1,0,6,5,2020,
2020-05-11,CHU_Cocody,148,103,45,30.7,8.8,0,0,0,5,2020,
2020-05-11,CHU_Yopougon,178,124,54,30.6,13.0,0,0,0,5,2020,
